台中漢口店,http://www.kebuke.com/proimages/card/Taichung/10%A5x%A4%A4%BA~%A4f.jpg,<p><span>漢口路的四線道與崇德路六線道，餐廳的林立，辦公大樓的聚集，交織出無論平日或假日，皆是人聲鼎沸。<\/span><\/p><p><span>汲營之間，不妨也讓自己好好喝杯茶，清心自然涼。<\/span><\/p>
豐原廟東店,http://www.kebuke.com/proimages/card/Taichung/11%C2%D7%AD%EC%BCq%AAF.jpg,<p><span>與豐原在地插畫家日淳合作，八月的香蕉花，午後的手邊書籍，取意「書中自有黃金屋」之勸學提醒，也意味茶學問之博大精深。<\/span><\/p>
台中第二市場店,http://www.kebuke.com/proimages/card/Taichung/%C4%A4G%A5%AB%B3%F5%A9%B1%A5d-02.png,<p><span>台中第二市場在日本時代原名為「新富町市場」，是台中市現存歷史最悠久的傳統市場，市場內各通道以六角形放射狀排列，在中心會合，名為「六條通」，是台灣目前少數僅存的特殊市場結構遺址，將店卡以復古照片為出發點，以當時第二市場繁華街景融入其中，後方兩幅畫更融入第二市場圖片和市場六角形特色，希望拿到店卡的人也能了解到第二市場的歷史，更能買到一杯茶香濃意的可不可。<\/span><\/p>
大雅民生店,http://www.kebuke.com/proimages/card/Taichung/13%A4j%B6%AE%A5%C1%A5%CD.jpg,<p><span>活著就這麼一回，人生七情六慾，哪還有那麼多時間抉擇取捨愛情還是麵包呢？選你所愛，愛你所選。<\/span><\/p><p><span>愛情、麵包、還有茶，喝一口，別白活。<\/span><\/p>
台中黎明店,http://www.kebuke.com/proimages/card/Taichung/14%A5x%A4%A4%BE%A4%A9%FA.jpg,<p><span>90年代家喻戶曉的港台四大天王之一，將其當年經典成名曲《今夜你會不會來》作為店卡主調，喚起擁有共同回憶的一群人記憶，也藉以曲名意有所指「今夜的你，會不會來一起作伙乎乾？」來增添趣味。<\/span><\/p><p><span>也許你只是一個最美麗的陰影，也許是我們前世的約定，是我這一生中在等待的──手搖飲。<\/span><\/p>
太平樹孝店,http://www.kebuke.com/proimages/card/Taichung/15%A4%D3%A5%AD%BE%F0%A7%B5.jpg,<p><span>飲食不分語言、國籍、年代，人們味蕾感知，或許存在著一種心照不宣的默契。<\/span><\/p>
台中大智店,http://www.kebuke.com/proimages/card/Taichung/16%A5x%A4%A4%AAF%B0%CF.jpg,<p><span>發掘老台中80年代的活力熱鬧，也對老飲料的廣告風格行最高致敬，東區東區，老台中的魅力隨著節奏邊舞邊體會。<\/span><\/p>
北屯崇德店,http://www.kebuke.com/proimages/card/Taichung/17%A5_%A4%D9%B1R%BCw.jpg,<p><span>從前從前，蒙佩利爾的小小王國裡，國王溫慈愛民，百姓們豐衣足食，生活富饒。國王與王后有名女兒，碧玉年華的年紀卻已精通多項才藝，氣質出眾，深受僕屬及人民的愛戴。不料好景不常，海峽對岸掀起戰火，國王因同盟國的兄弟國家受戰火牽連，出兵前往同盟國界支援，公主也因父王的遠征，日夜思念，積勞成疾。一日，父王與同盟成功收復國土歸來，更帶回了遠洋的茶葉，公主得知父王平安，心中大石終於放下，品嚐異國茶葉後，更是神采奕奕。士兵全數返鄉後，舉國同慶了四天四夜，從此傳為佳話。<\/span><\/p>
霧峰中正店,http://www.kebuke.com/proimages/card/Taichung/18%A5x%A4%A4%C3%FA%AEp.jpg,<p><span>羅丹的沈思者家喻戶曉，而全世界只有20座的官方複製雕像，其中一座就在霧峰亞洲大學。當時校方私藏在圖書館裡保存，事隔多年直到安藤忠雄美術館蓋好時才拿出來展示，結果大家已忘記雕像是真跡，風采也只圍繞在安籐美術館，沈思者就這樣，在戶外風吹雨打聳立著&hellip;<\/span><\/p>
大甲順天店,http://www.kebuke.com/proimages/card/Taichung/19%A4j%A5%D2%B6%B6%A4%D1.jpg,<p><span>大甲三神之一的媽祖，以其信仰伴隨的人文活動為重要文化資產廣為盛名。店卡則因此以民間傳說中，為媽祖察聽世情的兩大御前護衛為主題，千里眼、順風耳左右相輔，一手橫額眺望、一手指耳聽音，在文案上貫徹了眼觀千里、耳聽八方的概念，訴求將來自各個角落的渴望都看在眼裡、聽在耳裡，為大家獻上好茶相助。<\/span><\/p>
大里中興店,http://www.kebuke.com/proimages/card/Taichung/21%A4j%A8%BD%A4%A4%BF%B3.jpg,<p><span>同大里一店取自「大里」、「達利」諧音的大里二店，將達利語錄「每天早上我醒來時，最大的快樂就是做自己」結尾留下空間，讓各自闡釋其心中最大的快樂。以大里達利一手比「Y」幽默地代表大里二店，也意指其每日快樂是到門市來一杯，同時帶出獨有的藍曬牆前打卡之特色。<\/span><\/p>
東區十甲店,http://www.kebuke.com/proimages/card/Taichung/22%AAF%B0%CF%A4Q%A5%D2.jpg,<p><span>「甲」除了有面積單位之意，亦有常見在評鑑優劣等第時所使用的分級之涵，將東區十甲店店名以字面方式拆解，帶上美式漫畫風格，搭配搶眼色彩來呈現活力、誇張趣味性，猶如在作業簿上見到紅字甲評的驚喜，表現出得到「十甲」的瞠目結舌！<\/span><\/p>
台中清水店,http://www.kebuke.com/proimages/card/Taichung/23%A5x%A4%A4%B2M%A4%F4.jpg,<p><span>以「俠義」精神來貫穿主題，將清水的傳奇人物「廖添丁」，加上俠盜「羅賓漢」 共提一桶「清水」，表現出兩人行俠仗義、俠古雲天、樂善好施的俠義性格，在混亂的時代中表現出正義並積極向上的清流形象。<\/span><\/p>
台中烏日店,http://www.kebuke.com/proimages/card/Taichung/24%A5x%A4%A4%AFQ%A4%E9.jpg,<p><span>烏日為臺中重要交通樞紐之一，是中部唯一擁有高鐵、臺鐵、捷運，故以「三鐵共構」為主軸，可不可烏日店又臨近明道中學，所以植入明道精神「天行健，君子以自強不息」的slogan，以擲鐵餅的姿態「扭轉」作為「樞紐」的抽象表現，彷彿雕像般的運動員帶有文藝復興時期的氣質，以及表現出不斷湧出的力量美感。<\/span><\/p>
台中后里店,http://www.kebuke.com/proimages/card/Taichung/25%A5x%A4%A4%A6Z%A8%BD.jpg,<p><span>「嘿~~~查理~~~快起床」<\/span><\/p><p><span>「我們找到后里的可不可了」<\/span><\/p><p><span>「查~~~理~~~」<\/span><\/p><p><span><br \/><\/span><\/p><p><span>#這次不是糖果山拉~<\/span><\/p><p><span>#熟成降臨<\/span><\/p><p><span>#真心不膩<\/span><\/p><p><span>#所見略同<\/span><\/p><p><span>#作伙乎乾<\/span><\/p>
神岡中山店,http://www.kebuke.com/proimages/card/Taichung/26%AF%AB%A9%A3%A4%A4%A4s-.jpg,<p>以中國神話故事裡的經典人物「三太子哪叱」為主角，採用「哪叱鬧海」的故事為背景，營造濃濃的中國風氛圍，並採用slogan「神清氣爽，退火剛好」，巧妙將神岡帶入故事的主軸，哪叱手上的兩杯飲料代表和平與分享的概念，讓原本氣氛緊張的劇情，成功轉化為輕鬆幽默的工商廣告時間。<\/p>
台北大安店,http://www.kebuke.com/proimages/card/Taipei/1%A5x%A5_%A4j%A6w.jpg,<p><span>2017年夏季世大運的成功行銷宣傳，獲得廣大迴響之外，同時也將具有歸屬感的標語深植市民心中。店卡文案延伸「我的主場」作為核心概念，展現不凡氣勢，讓解渴這件事以我們為主導，引起當地共鳴，佐以倆相伴的舞者為象徵引領主舞，自然互動帶出主場的游刃怡然，並讓主視覺上呈現動態活躍感，豐富整體氛圍。<\/span><\/p>
台北北醫店,http://www.kebuke.com/proimages/card/Taipei/%BBO%A5_%A5_%C2%E5%A9%B1%A5d%28%B7s%29.jpg,<p><span>鄰近台北醫學大學， 故以製藥為主題，看病需用藥，解渴則用紅茶，<\/span>並搭配感冒藥廣告台詞，來貼近主題：解渴有兩種&ndash;熟成和麗春，增添幾分趣味!<\/p>
台北站前店,http://www.kebuke.com/proimages/card/Taipei/%A5x%A5_%AF%B8%ABe%A9%B1%A5d%28%B7s%29.jpg,<p><span>位於台北火車站前的南陽街，有眾多的補習班也被稱為補習街，閃爍的招牌以及斗大的標語也成為了南陽街的街景，利用招牌為台北站前的特徵，搭配泛黃老舊的廣告單風格，以及勉勵莘莘學子的精神喊話， 給予往來的學生們精神上的支持 !&nbsp;<\/span><\/p>
台北師大店,http://www.kebuke.com/proimages/card/Taipei/%A5x%A5_%AEv%A4j%A9%B1%A5d%28%B7s%29190827.jpg,<p>人的一生總有一些人或物，<br \/>會在生命裡影響<br \/>或改變著自己的人生，<br \/>我們稱作老師<br \/><br \/>師者，所以傳道授業解惑也；<br \/>茶者，所以滌煩解渴助思也。<br \/>故茶者，亦為師也  。<\/p>
台北晴光店,http://www.kebuke.com/proimages/card/Taipei/5%A5x%A5_%B4%B8%A5%FA.jpg,<p><span>以經典的阿波羅與達芙妮的愛情故事，轉化為店卡設計，直到今天才發現阿波羅一直追著達芙妮的原因，原來是因為她拿走了他的可不可紅茶。<\/span><\/p>
內湖民權店,http://www.kebuke.com/proimages/card/Taipei/%A4%BA%B4%F2%A5%C1%C5v%A9%B1%A5d%28%B7s%29.jpg,<p><span>內湖大陂今稱碧湖，內湖地名的源起與此湖有關。水陂既廣且深，清澈如鏡。淤積後沿湖增建屋舍，湖水顏色如碧，所幸仍是一池活水。<\/span><\/p><p><span>而內湖因境內多山丘，形成多處小盆地地貌，當地人臺灣閩南語稱山坳地為「湖」，故內湖亦是「內部盆地」之義。<\/span><\/p><p><span>店卡改編經典寓言故事「誠實的樵夫」，少年明明在湖邊掉了可不可熟成紅茶，湖神卻將紅茶藏在湖中，說沒有看到紅茶，你掉的應該是斧頭。一如既往表現出可不可式的黑色幽默與可不可熟成紅茶的重要性。<\/span><\/p>
士林大北店,http://www.kebuke.com/proimages/card/Taipei/%A4h%AAL%A4j%A5_%A9%B1%A5d%28%B7s%29.jpg,<p><span>位於人潮眾多的士林夜市，在眾多美食蜂擁下,來一杯解<\/span>膩的紅茶，不僅能夠沖淡舌尖上食物的味道，並帶來一股清香，如同蘇軾詩中所說的人間有味是清歡!清歡一詞也就是清淡的歡愉之意，畫面運用多彩的顏色來代表夜市裡燈火通明、小吃圍繞著紅茶的景象!<\/p>
台北伊通店,http://www.kebuke.com/proimages/card/Taipei/8%A5x%A5_%A5%EC%B3q-.jpg,<p><span>伊：採用古詩「所謂伊人，在水一方」為主軸。<\/span><\/p><p><span>此詩原意中的「伊人」是指愛慕追求之對象，伊人站在遠方沙洲高地之上，四處有流水環繞，意指心上人身在遠方，可望而不可及。明明就站在我的面前，彷彿觸手可及，不顧險阻一路追尋，到頭來只能遠遠地望著伊人停在水中央。<\/span><\/p>
台北通化店,http://www.kebuke.com/proimages/card/Taipei/9%A5x%A5_%B3q%A4%C6.jpg,<p><span>因鄰近臨江夜市，將夜市題材轉化為古代的夜市場景，臨江夜市的拱門置換為古代牌樓拱門，中間主角為穿著中國古代傳統服飾互相餵食的情侶，<\/span><\/p><p><span>表達情侶間非你不可的濃情蜜意，就如同在夜市吃美食一定要搭配可不可那樣的執著。<\/span><\/p>
板橋陽明店,http://www.kebuke.com/proimages/card/new_taipei/1%AAO%BE%F4%B6%A7%A9%FA.jpg,<p><span>咦，原來是中醫橋骨推拿啊，還以為是西方的醫學會議呢！<\/span><\/p><p><span>天熱來一杯，板都橋好了。<\/span><\/p>
永和頂溪店,http://www.kebuke.com/proimages/card/new_taipei/2%A5%C3%A9M%B3%BB%B7%CB.jpg,<p><span>以耶穌慈愛、溫暖的形象給予孩子一杯可不可紅茶，讓一杯紅茶不只是解渴的飲料，更是滿足心理的一份關懷。<\/span><\/p>
新店民權店,http://www.kebuke.com/proimages/card/new_taipei/3%B7s%A9%B1%A5%C1%C5v.jpg,<p><span>《神農本草》中記載「神農嘗百草，日遇七十毒，得茶而解之。」，故我們聽大夫的指示，喝好茶定能有效解口渴。<\/span><\/p>
板橋中山店,http://www.kebuke.com/proimages/card/new_taipei/%AAO%BE%F4%A4%A4%A4s_Web%28%B7s%29.jpg,<p><span>湳仔溪曾經是大漢溪的主要支流，也是現今「板橋」地名的緣起。它曾擔負起航運的重要任務；而在其沖積出的浮洲地區，也曾有一段光榮的歷史，值得重視。<\/span><\/p><p><span>流經板橋南雅及浮洲地區的湳仔溪可說是板橋的母親河，100多年前曾來往運載著貨物，富饒板橋經濟繁榮的生命記憶。<\/span><\/p><p><span>昔日湳仔溪河水寬闊，可行戎克船。大漢溪上游的大溪、三峽等地的茶葉、樟腦都是先載運到板橋，做初步的集散、挑選，再運至新莊、大稻埕。航運興盛最繁華的時候有100 艘戎克船來往。<\/span><\/p><p><span>在道光年間(1820-1850)枋橋街內已有幾間商店，貨物從街上運到湳仔溪，都要跨過公館溝（源自土城的大安圳支線），於是在溝上用二片木板架起一座二板橋，人們便稱此橋為枋橋，成為板橋的古地名。<\/span><\/p><p><span>店卡用了中式風格的插畫，除了呈現當時板橋當時的水運盛世榮景，在熙來人往的忙碌中，人手一杯熟成紅茶，看似蔚為風潮，卻非關流行，這種行為是基於人對於紅茶的渴望，對可不可風格的嚮往。<\/span><\/p>
新莊幸福店,http://www.kebuke.com/proimages/card/new_taipei/5%B7s%B2%F8%A9%AF%BA%D6.jpg,<p><span>今天天氣睛，我只想耍廢<\/span><\/p><p><span>今天我是遊手好閒的扛霸子<\/span><\/p><p><span>就只想喝著熟成喝到廢。<\/span><\/p><p><span>浪費時間也算一種充電<\/span><\/p><p><span>這樣的今天，才是幸福的一天。<\/span><\/p>
中和民樂店,http://www.kebuke.com/proimages/card/new_taipei/6%A4%A4%A9M%A5%C1%BC%D6.jpg,<p><span>民樂又稱民間音樂，為「經過口傳過程發展起來的普羅大眾音樂」。民樂店以翻玩民族音樂「沙里洪巴」為背景，將當中歌詞「哪裡來的駱駝客呀，沙里洪巴嘿唷嘿」改為「哪裡來的可不可呀，拿來歐巴喝呀喝」。<\/span><\/p><p><span>將可不可植入在大家都耳熟能詳的世界知名民謠，多了份趣味又有記憶點。<\/span><\/p>
桃園新屋店,http://www.kebuke.com/proimages/card/Taoyuan/1%AE%E7%B6%E9%B7s%AB%CE.jpg,<p><span>桃園為北臺灣重要的稻米產區，而在這裡的居民高比例屬於客家族群，因此從農作及客家語教學下手，讓店卡文案親切化、融入在地，將「麼人泡介茶？恙會恁香！」一句標上發音，從未學習過客家語的人初見店卡時，也可憑藉音標嘗試說出「是什麼人泡的茶？怎麼會這麼香！」，襯托出我們熟成茶飄香百里之外。<\/span><\/p>
中壢中原店,http://www.kebuke.com/proimages/card/Taoyuan/%A4%A4%C3c%A4%A4%B6%E9%A9%B1_Web.jpg,<p><span>店卡以中原大學的M字型舊校門為背景，校門迎接著莘莘學子的到來，揮灑屬於他們的青春時光，也歡送一屆屆的畢業生踏出校園，在社會上嶄露頭角。它代表著一個世代的結束，也代表另一個世代的掘起。<\/span><\/p><p><span>畫面中二位無憂無慮的年輕人，代表著青澀的青春與不羈的夢想，<\/span><\/p><p><span>青春是人生最快樂的時光，這種快樂完全是因為它充滿著希望，而不是因為得到了什麼或逃避了什麼。<\/span><\/p><p><span>作伙乎乾吧，讓我們一起憶起那些一起作的蠢事與舊時光的美好。<\/span><\/p>
桃園中正店,http://www.kebuke.com/proimages/card/Taoyuan/3%AE%E7%B6%E9%A4%A4%A5%BF.jpg,<p><span>以桃園三結義三位英雄劉備、關羽、張飛，舉杯結拜的意象設計。<\/span><\/p>
中壢中山店,http://www.kebuke.com/proimages/card/Taoyuan/4%A4%A4%C3c%A4%A4%A4s.jpg,<p><span>中壢主河之一老街溪，近年沿溪岸邊景觀改造，特定橋段如橫跨老街溪的中興橋，更有定時定點光雕投影及互動裝罝，吸引許多情人於暮色相會，俯望溪水光影，好不浪漫。故店卡以「鵲橋」──牛郎與織女在銀河相會為景。<\/span><\/p><p><span>在天地之外的宇宙相會，看似極為浪漫的氛圍，結果牛郎忘了幫織女多帶一杯可不可，而手上那杯也不甘願讓給織女。而「寶貝 對不起」貫穿主題並具有穿梭時代的既視感。<\/span><\/p>
新竹金山店,http://www.kebuke.com/proimages/card/Hsinchu/1%B7s%A6%CB%AA%F7%A4s.jpg,<p><span>每個大男孩心裡，應該有著一處最柔軟的地方，留給了一隻狐狸，抑或一朵玫瑰，也可能還在流浪，緩慢迎來與飛機駕駛員相遇的那天。<\/span><\/p><p><span>別找了，我們已為各位點亮解渴的燈塔！<\/span><\/p>
新竹香山店,http://www.kebuke.com/proimages/card/Hsinchu/2%B7s%A6%CB%AD%BB%A4s.jpg,<p><span>音樂家巴哈在香山著名地標豎琴橋上演奏，搭配台語諧音豎(喝)飲料，勤喝茶，一語雙關。<\/span><\/p>
新竹清大店,http://www.kebuke.com/proimages/card/Hsinchu/3%B7s%A6%CB%B2M%A4j.jpg,<p><span>新竹以理工學院著名的國立大學，學子們常日以繼夜地做著實驗研究，亦如我們歷經長時間研發帶給大家獨樹一格的茶飲。<\/span><\/p>
竹北三民店,http://www.kebuke.com/proimages/card/Hsinchu/4%A6%CB%A5_%A4T%A5%C1.jpg,<p><span>以新竹最具特色的米粉為元素，雖然米粉可以被吹乾、曬乾，但我們的嘴巴絕對不能乾，讓我們一起將可不可紅茶一飲而下。<\/span><\/p>
湖口中華店,http://www.kebuke.com/proimages/card/Hsinchu/5%B4%F2%A4f%A4%A4%B5%D8.jpg,<p><span>以「湖口」做為發想主題，常說的江湖，帶有四處流浪、飄逸的意味，但這次概念讓江湖二字真實呈現字面上的意思，讓人真的在「江湖」內飲茶，帶出雙關用意，不論是人在江湖走跳或者人真的在江湖中間，都需要來杯茶，解解自己奔波辛勞的唇舌。<\/span><\/p>
竹北福興店,http://www.kebuke.com/proimages/card/Hsinchu/6%A6%CB%A5_%BA%D6%BF%B3.jpg,<p><span>以福興的偕音「福星」作為開場白，自從飲用可不可熟成紅茶後有時來運轉、扭轉乾坤的氣勢，再來以「福星高照 鴻運當頭」代表即將帶來好運兆，希望讓客人拿了這張店卡之後時刻都有福星相隨。<\/span><\/p>
新竹巨城店,http://www.kebuke.com/proimages/card/Hsinchu/%B7s%A6%CB%A5%A8%AB%B0%A9%B1%A5d%28%B7s191002%29.jpg,<p><span>以附近重要地標&ndash;巨城商場為發想概念，當格列佛初來到小人國時，被嬌小的人民詢問：在巨人國裡是否也有販售熟成紅茶，因為大杯喝起來會更過癮、更解渴!<\/span><\/p>
鹿港民權店,http://www.kebuke.com/proimages/card/Changhua/1%B3%C0%B4%E4%A5%C1%C5v.jpg,<p><span>彰化鹿港區域以其保有古蹟建築文物著名，因而店卡也同樣以保留傳統文化為重點，採用了剪紙雕花風格，將各神祇寺廟常見的門神再現，沿用門神左右庇護的概念，搭配兩行順口對句「風調雨順」──同時也是門神四大天王所代表之意涵、「嘴乾免」貫穿主軸，一面以祈境內太平、一面來守護大家的喉嚨。<\/span><\/p>
彰化中正店,http://www.kebuke.com/proimages/card/Changhua/2%B9%FC%A4%C6%A4%A4%A5%BF.jpg,<p><span>融入時下網路用語，以及地名元素，意義是什麼？<\/span><\/p><p><span>你喝過、看過、細讀過，也許就會知道囉～<\/span><\/p>
員林靜修店,http://www.kebuke.com/proimages/card/Changhua/3%AD%FB%AAL%C0R%AD%D7.jpg,<p><span>凱撒有著十足的幹勁以及堅強的意志，又長於演說，更對司法與政治兩者有深刻的瞭解，使他在權力階級中的地位迅速攀升。<\/span><\/p><p><span>儘管他毫無疑問地是位能言善道的領導者，但是一般咸信，他之所以能具有領導的能力，完全是因為＿＿＿的緣故？<\/span><\/p>
彰化和美店,http://www.kebuke.com/proimages/card/Changhua/4%B9%FC%A4%C6%A9M%AC%FC.jpg,<p><span>在幾十年前，和美是製作雨傘骨架和紡織的重鎮，外銷各國，內銷全台；當時絕大部分的紡織和雨傘產品都來自於此，全台家喻戶曉。以紡織為出發，將「織女」女性的元素帶進，用暖色的粉紅作為代表，略帶時裝的感覺。主要元素的服裝和雨傘作為主軸，加上「用料實在、品質保證、水勾大辦」的台式標語，帶出時尚與傳統的結合。<\/span><\/p>
彰化北斗店,http://www.kebuke.com/proimages/card/Changhua/5%B9%FC%A4%C6%A5_%A4%E6.jpg,<p><span>以男孩模彷北斗神拳為主題，帶出立下志願成為強者的宏大目標。「開軒平北斗，七星立天命」字面的意思是打開窗戶好像跟天上的北斗相平，在遠望七星的同時也立下自已的志向，終要睥睨天下，目空寰宇的氣魄。<\/span><\/p>
彰化秀水店,http://www.kebuke.com/proimages/card/Changhua/6%B9%FC%A4%C6%A8q%A4%F4.jpg,<p><span>「秀水」兩字不禁讓人聯想到山清水秀般的鬱鬱蔥蔥，忍不住的讓人詩情畫意了起來，便以秀才吟詩作對發想聯結秀水二字。<\/span><\/p><p><span>「李秀才拜現代科技發達之賜，坐守家中也能獲之飲品。真可謂『秀才不出門，能知天下水。』」<\/span><\/p>
彰化溪湖店,http://www.kebuke.com/proimages/card/Changhua/7%B9%FC%A4%C6%B7%CB%B4%F2.jpg,<p><span>發自於「溪湖」諧音如「seafood」，因而採用了「 感恩溪湖、讚嘆溪湖」的流行梗。<\/span><\/p><p><span>造物者覺得渴，於是有了可不可，眾生得以解渴，無不頂禮讚嘆。<\/span><\/p>
永靖瑚璉店,http://www.kebuke.com/proimages/card/Changhua/8%A5%C3%B9t%B7%E4%E6%A3.jpg,<p><span>「瑚璉」在古時侯是形容貴重的禮器，亦是形容人有才華、大器<\/span><\/p><p><span><br \/><\/span><\/p><p><span>我們採用米開朗基羅《創世紀》畫中最動人心弦的一幕《亞當誔生》來當背景，<\/span><\/p><p><span>上帝創造了亞當，亞當製作了絕世好茶，都是大器之作。而從天飛來的上帝，將手指伸向亞當的飲料杯，這一戲劇性的瞬間，彷佛上帝刻意下凡其實是為了要朝聖絕世好茶，並沒有特別理會亞當的劇情，讓瑚璉店與人類啟示錄作了趣味性的視覺意象的結合。<\/span><\/p>
南投草屯店,http://www.kebuke.com/proimages/card/Nantou/1%ABn%A7%EB%AF%F3%A4%D9-.jpg,<p><span>太平路屬於鬧區，也緊鄰傳統市場，年齡層約40以上或18以下，使用老人形象來代言（如早期藥品廣告），以台語當標語，混入新世代的網路表情，和早年流行金曲《爺爺泡的茶》，三大方向進行以拉近三個不同世代的距離。<\/span><\/p>
南投民族店,http://www.kebuke.com/proimages/card/Nantou/2%ABn%A7%EB%A5%C1%B1%DA.jpg,<p><span>南投民族路是鬧區，多為傳統結構的家庭，過年相當熱鬧。在女權意識抬頭，店卡設計想為奔波繁忙的家庭主婦發聲，辛勞採購的午後，也應該留一段偷閒給自己，或是也讓孩童們知道母親付出與辛勞。<\/span><\/p>
雲林虎尾店,http://www.kebuke.com/proimages/card/Yunlin/1%B6%B3%AAL%AA%EA%A7%C0.jpg,<p><span>以經典摔角人物「虎面人」為主角，打造充滿熱血運動感的格鬥擂台<\/span><\/p><p><span>兩人揮汗如雨的拼鬥不為勝負，單純只想趕快把全身氣力放盡，找機會與你再享用一次可不可熟成紅茶。<\/span><\/p>
雲林斗六店,http://www.kebuke.com/proimages/card/Yunlin/2%B6%B3%AAL%A4%E6%A4%BB.jpg,<p><span>關於斗六的地名，地方文獻中有因星座方向而命名的說法：在北斗星之南，有織女星座共六顆星，地理位置剛好在北斗街的南方，便稱為「斗六」，與以同星象命名，驅邪避煞專用的南門六星呂祖桃木劍不謀而合的相呼應著。<\/span><\/p><p><span>解卦、解惑、解險可不可？答曰﹕「咱們這裡只解渴。」<\/span><\/p>
嘉義民族店,http://www.kebuke.com/proimages/card/Chiayi/%B9%C5%B8q%A5%C1%B1%DA.jpg,<p><span>以嘉義阿里山日出雲海美景為背景，主題為「一期一會，日出好美」<\/span><\/p><p><span>一期一會是一個源於日本茶道的成語，意思是在茶會時領悟到這次相會無法重來，是一輩子只有一次的相會。<\/span><\/p><p><span>年輕的男女朋友一邊看日出，一邊品好茶，象徵著一段青春無敵的美好時光，也傳達給顧客請珍惜當下美好的每一刻，儘情揮灑自已的青春。<\/span><\/p>
